datetime,text,username,target
2022-04-09 10:35:23+00:00,"se volete spammare foto del vostro corpo perché vi piace FATELO. giuro, nessuno vi giudica, anzi. però se ogni volta dovete farlo con caption “mi vergogno, sono grassa”, “mi vergogno, sono gonfia” quando di gonfio ci sono solo le mie palle a leggere ste cagate allora evitate",tinyseele, 
2022-04-09 10:33:01+00:00," ha detto delle panzane !! Primo è il comico nano di Kiev che fa yoyo in continuazione, secondo I Russi lo hanno detto chiaro che non sono disposti a mettersi al tavolo per ascoltare le stronzate che proporrebbe Zelensky. Voi vi fidereste di quel tipo ? Sono certo di no",Daniele32791779, 
2022-04-09 10:30:59+00:00,Voi non avete idea di quanto mi fate incazzare quando scrivere tweet del genere. Vi giuro che si può benissimo mettere le foto che si vuole senza far sentire una merda le persone che soffrono di disturbi alimentari o altro. Scrivere ad esempio: “mamma mia quanto sono grassa”-,mesonorotta, 
2022-04-09 10:27:39+00:00,se non fanno uscire questo nano da giardino alla quinta puntata.... #Amici21 ,XIENING0LD, 
2022-04-09 10:27:14+00:00, Ma soprattutto l'altro che guarda tutto con l'aria da obeso soddisfatto.,walden58, 
2022-04-09 10:26:28+00:00,tempo di chiudere insta perché l’ennesima figa con l’ennesimo pelato brutto in culo ok,sonoriccio, 
2022-04-09 10:25:02+00:00,Asso spiega perché già da bambino era pelato ,brigatazalewski, 
2022-04-09 10:24:34+00:00,"la notte went like: mi sono addormentata presto all'una mi sveglio perché la nana mi abbraccia e mi dice ""coccoline?🥺"" alle tre mi sveglio perché la nana dice ""ho fatto un brutto sogno. bisogno della mamma"" e se ne va è durata 7 ore e mezza circa poteva andare peggio ",nelsottobosco, 
2022-04-09 10:23:36+00:00,😮 Dice alla mamma che è grassa e riceve una lezione di vita. Come le ha replicato la donna 👉 ,CronacaSocial, 
2022-04-09 10:23:01+00:00, fatti pelata,giorgiagreggi, 
2022-04-09 10:22:25+00:00, Quando ti senti grassa fai un giro sul mio profilo Fratm,CasteValanga, 
2022-04-09 10:22:08+00:00, anche tu amoreee mio ti giuro ti do un bacio sulla pelata,shelovesslouis, 
2022-04-09 10:20:26+00:00, Ah pelato per scelta,bennyxx9, 
2022-04-09 10:19:35+00:00, no...no...proprio dovuto ad ignoranza...grassa ignoranza #evacquare,Salinge06174892, 
2022-04-09 10:17:27+00:00, Votate x la LE PEN...cosi mandiamo a casa il nano da giardino con la vecchia da accudire,docfra22, 
2022-04-09 10:16:17+00:00, vabbè non è che passi inosservato un barbone pelato obeso,edonistico, 
2022-04-09 10:16:14+00:00," Mangio dolce o grasso, fumo quasi tre pack di marlboro rosse e l'unico movimento che faccio è cambiare la sabbia dei micetti. Ho un ""future"" a tre mesi aperto con la Casa dell'Addio del mio paese. Contribuisco: #ciglioni",CarloLovotti, 
2022-04-09 10:15:51+00:00,l'autista pelato che sgrida,BXEKSMYLX, 
2022-04-09 10:14:58+00:00, solo se sei pelato è rilassante,aleellie, 
2022-04-09 10:09:56+00:00, Ma è proprio pelato totalmente scusa,bennyxx9, 
2022-04-09 10:05:29+00:00,Disse il nano neofascista ,dax98431046, 
2022-04-09 10:03:03+00:00, amo credo che de polidoro pelato ce ne stia uno almeno che non è la dinastia che è tutta pelata,mhcssss, 
2022-04-09 10:02:09+00:00,"Unpopular opinion anche se non c'entra niente con la quinta stagione, Marina mi piaceva tanto e mi è dispiaciuto quando è morta , lei e nano erano bellissimi #Elite5",BellaSnow30, 
2022-04-09 09:56:36+00:00,Ma sti cazzi di cosa dirà Barú nell'intervista. A parte credo che non dirà nessuna gherardata perché se no sua moglie lo lascia a terra. E se mai le dirà noi le smontiamo in un nano secondo. Mi sono rotta il cazzo che ancora ritenete Barú come un mostro fa sconfiggere. #jeru,cheminchia_neso, 
2022-04-09 09:55:52+00:00," amore ti prego, quella pancia è tiratissima🤣 sono magra e ho poca massa grassa ma ogni volta che finisco di mangiare mi esce la pancetta e la adoro. Ricordati che qui siamo sui social e le cos evengono sempre distorte♥️",sherazadswift, 
2022-04-09 09:55:38+00:00," Doveva andare da Chris Rock, prendere il microfono e dirle “godo pelata di merda che shampoo usi cogliona”",DateMaguar, 
2022-04-09 09:53:41+00:00, Hai ragione 🤦🏽‍♀️🤦🏽‍♀️ è quello grasso,Annamaria1897, 
2022-04-09 09:51:12+00:00, Ecco dov'era l'ottavo nano: a Trieste. Un vecchio che si veste in quel modo con i pon pon e le giacche rosse dovrebbero condannarlo solo per quello.,argolucio, 
2022-04-09 09:48:40+00:00,pensato al mio nano abbardato [link],deadcybertokyo, 
2022-04-09 09:47:14+00:00,Buongiorno con la dolcezza e L amore che regna nella Ciavarro’s family e l amore di piccolo nano per Paolo bravi ragazzi per tutto quello che avete costruito arriva dritto al cuore amore dolcezza e soprattutto serenità ❤️#ciavarrini,ritacucciola259, 
2022-04-09 09:47:12+00:00,porca di quella madonna mi sono svegliata e come primo tweet trovo una rincoglionita di merda che posta le sue foto dicendo che è grassa quando è letteralmente conforme ai canoni e non ha un filo di grasso allora ditelo che volete solo attirare attenzioni e siete menomate forte,veneredirose, 
2022-04-09 09:47:06+00:00,"""Sei brutto"" ""Sei secco"" ""Sei grasso"" ""Non farai nulla nella vita"" Ti dicono queste cose per ferirti, ma non sanno la bestia che stanno creando",Mentalitasparta, 
2022-04-09 09:46:51+00:00," Nel caso del soggetto in questione parlare di ""complessità"" è un complimento immeritato. Si tratta di disagio e grassa ignoranza. Psicopatologie nemmeno troppo nascoste.",MicheleFuArturo, 
2022-04-09 09:43:20+00:00, non parliamo di nana saiyuki o hxh che le ferite sono sempre aperte... per fortuna dgm sta procedendo bello spedito anche se non é mensile perché l'autrice vuole assolutamente portarlo a termine e io ho PAURA,pineapplesclub, 
2022-04-09 09:41:48+00:00,"adoro il santo, l'ho sempre adorato e lo adorerò sempre. ma lui può dire la nword in una canzone e vabene perché ""si deve contestualizzare"" ma fate polemica per la parola ciccione in un'altra canzone?",sunflowervol_II, 
2022-04-09 09:40:41+00:00," Mamma mia. Il male minore. Le Pen, si è solo calmata un attimo pet vincere le lezioni. Tornerà a fare la fascistona, in un nano secondo.",OsservaMy, 
2022-04-09 09:38:34+00:00,Prontiiii a fare nottata e non solo 💪💪nel frattempo continuiamo con Sogni al cielo che l'oro lo dobbiamo sbattere in faccia al pelato #alexwyse #cosmex ,Luce26643857, 
2022-04-09 09:37:22+00:00,È vero che esiste la dismorfofobia ma se hai il fisico di una modella di Victoria Secret e sui social scrivi che sei grassa allora io mi incazzo un po’ perché ok che ci sono persone che hanno delle problematiche psicologiche ma non tutte eh,reginagggggge, 
2022-04-09 09:36:12+00:00,"anche oggi il tweet acchiappa-like in cui si mostra il fisico magro con descrizione tipo sono grassa e mi piace mangiare l’abbiamo fatto, great job giulia grazie per il mental breakdown che mi hai provocato",stirpedimatto, 
2022-04-09 09:32:00+00:00,giuro che avrei preferito sentir cantare sullo schermo alle spalle di #Draghi al posto del pazzo comico ukraino: almeno #Young mi avrebbe rilassata un pò e mi sarei fatta una grassa 🤣😂🤪 #grandeYoung 🥰😋 #unbacione ,MLopice, 
2022-04-09 09:26:05+00:00,Mi fanno schifo le ciccione.,Aleexnxx__, 
2022-04-09 09:25:26+00:00,"solo 4 mesi.. e finalmente ci vedremo, non vedo l'ora nano, mi manchi ",94CutieZourry, 
2022-04-09 09:23:00+00:00, non di nuovo questo pelato,florianofascio, 
2022-04-09 09:21:31+00:00,anche oggi ho cagato sulla splendente pelata di capuano il mio lavoro è finito,iitslux24, 
2022-04-09 09:21:11+00:00,"quindi il problema di Gigi e avere una canzone dove c’è scritto tondo tondo ciccione (canzone non scelta da lui )ma Sangio che ha detto la Nword va bene tutto , i moralisti li dovete fare sempre non quando vi conviene #amici21 #caroligi",LStrangisss, 
2022-04-09 09:20:30+00:00,"Uguale su Youtube quando scrivi: ""nanana na nana nanana"" 😂😂 #FalegnamiAdAltaQuota - mercoledì alle 21:25 in prima TV su #DMAX, canale 52. Guardalo ora su 👉 ",dmaxitalia, 
2022-04-09 09:18:51+00:00," Se li avessero avuti, i terroristi, sarebbero stati diffusi in un nano secondo da organi di propaganda putiniana russi e italiani! Non so dove arriveremo con questa inaccettabile #disinformatia: si superano ogni santa volta!",ancarola1973, 
2022-04-09 09:18:06+00:00, Ivan ma tu.. sei un pelato,arcipossum, 
2022-04-09 09:17:05+00:00, ogni volta penso a max il nano e rido,tecnawinxxclub, 
2022-04-09 09:14:29+00:00,-sovrappeso -napoletano -pelato Se hai una di queste caratteristiche scrivimi&lt;3,iIpacciani, 
2022-04-09 09:11:55+00:00, La profezia di Dondolo l'ottavo nano..,BegalliSabrina, 
2022-04-09 09:09:55+00:00,"""Sapevo quello che aveva provato mio padre vedendo il grasso del bacon fumare nella neve e sparire quando già ne sentiva il sapore. Lo sapevo perfettamente"". #PeteFromm #IndianCreek Trad. Tatiana Moroni #9aprile #libriK #lettoriK ",KellerEditore, 
2022-04-09 09:08:55+00:00,daily ragazza magra pronta per le sfilate che dice di essere grassa per i commenti vabbè,ellemal1, 
2022-04-09 09:06:31+00:00,"Vi domandate ma come fanno a credere alla propaganda putiniana? Ve lo spiega Guareschi: ""Se hanno creduto a Carlo Marx, qualunque balla gli racconti andrà bene!"" Su quelli che han creduto al romagnolo pelato stendiamo velo pietoso",dino_andreani, 
2022-04-09 09:05:56+00:00,"sono stata dalla nutrizionista e sono contentissima perché ho perso tre punti percentuali di massa grassa, sembra una cavolata ma è tantissimo 😍",tenersipermano, 
2022-04-09 09:04:53+00:00, Purtroppo faranno vincere il nano gerontofilo come è’ successo negli USA con lo scorreggione,Gabri6388203, 
2022-04-09 09:00:11+00:00,voi non potete definirvi mentally ill se non avete letto nana mi dispiace,cursedxmads, 
2022-04-09 08:59:35+00:00," Un bel culone svaccato sul divano del salotto bene. A stracciarsi le vesti, metaforicamente s'intende.",Extra__Time__, 
2022-04-09 08:59:20+00:00, Questo non cambia il fatto che sia obeso,littlek1dlover_, 
2022-04-09 08:59:05+00:00,"Nascere nero è brutto ma non grave, ci sono molti neri che hanno fatto tanto nella vita (ora non mi vengono in mente ma ci sono giuro). Nascere pelato però quello si che mi fa pensare al suicidio ogni giorno quando mi sveglio, sembro Adalia rose che schifo",FodeBalIoToure, 
2022-04-09 08:57:05+00:00, Hai cerri obeso come foto profilo,littlek1dlover_, 
2022-04-09 08:56:57+00:00,Jimin sta bene con qualsiasi taglio e Colore starebbe bene anche pelato quindi non vi azzardate a mettere la parola brutto vicino al nome di jimin grazie.,_ZayMyWorld_, 
2022-04-09 08:53:01+00:00,"Pronta a sparare a fanculo il prossimo che mi dice che la gravidanza/maternità rende più belle. Non mi sono mai sentita così brutta, grassa, sciupata e trasandata come ora",la_psicocosa, 
2022-04-09 08:52:43+00:00, lui nn mi sembra pelato 🤣👍🏻,erensarms, 
2022-04-09 08:50:10+00:00, Guarda Pedri..guarda Foden...sono molto piu piccoli di eta' del nano nostro da Giardino. La classe se c'e'...c'e'. Diaz non e'da Milan. Non esistono paragoni con altri come tonali e kessie. Storie e giocatori totalmente diversi,Lucio2313, 
2022-04-09 08:49:29+00:00,fermate quel treno per favore io non sono pronta a vedere mio figlio pelato ok??,gemini_as_fuck, 
2022-04-09 08:47:31+00:00, amo preparati alla pelata 😭,gemini_as_fuck, 
2022-04-09 08:46:19+00:00,"voglio amarmi e lo farò, sono stanca di dirmi da sola di essere grassa e brutta",schia_ppaaa, 
2022-04-09 08:43:16+00:00,Invece la pelle è stata meno grassa nonostante non mi sia curata particolarmente e ho smesso di fare la skincare,monoxtear, 
2022-04-09 08:38:14+00:00, Succede che questo nano maledetto sta cosi ,Layun__, 
2022-04-09 08:35:14+00:00,diventerei pelata per vederlo sorridere cosi ,i2s3ok, 
2022-04-09 08:32:56+00:00," Dobbiamo ringraziare il nano che dopo aver creato il Milan , per cazzi suoi, l’ha distrutto perché non gli serviva più’. Ormai le leggi ad personam era riuscito a farle per evitare di indossare il camice a righe.",Ago_InViaggio, 
2022-04-09 08:28:55+00:00," Sì sì parliamo delle stesse iniezioni, io tutto ok anche con il generico. Sarà che ho tanto grasso a disposizione :( seriamente penso dipenda anche da come è fatta l’iniezione e dalla soglia del dolore",torbangla, 
2022-04-09 08:25:49+00:00, Si è pelato,Roby_Casty, 
2022-04-09 08:24:37+00:00,"Usciamo,ci addormentiamo sulle 2,madre di pelato ha impostato la lavatrice per le 4 di notte,mi sveglio sentendo i rumori, mi riaddormento, compare una zanzara che inizia a rompermi i coglioni verso le 6:30, 10 minuti dopo finisce il lavaggio coi bipbip,alle 8:30 avevo la sveglia",letmeshinewithu, 
2022-04-09 08:20:47+00:00, il nano indiano peloso si,deggggiosino, 
2022-04-09 08:19:01+00:00, Ha più percentuale di grasso lui che percentuali di vittorie l'Inter nella sua storia.,MarcoAlbanoJ, 
2022-04-09 08:18:16+00:00, 😂😂😂 lì c'era un pelato con la terza maglia e a un certo punto è partito un coro per lui prima dell'inizio della partita 😂,GiorgioPasta, 
2022-04-09 08:16:25+00:00,"È stato un trauma questo taglio, però come ci sta bene, mamma mia. Staresti bene pure pelato ",anna_ek3, 
2022-04-09 08:09:16+00:00," boh ma alla fine con messias non è che hai tante soluzioni, vedendo lo score dell'altro (poi ovvio io metterei sempre Saelemaekers lo sai) krunic cazzo, se le alternative sono il nano e il fabbro, non puoi avere dubbi dai",loca_acm, 
2022-04-09 08:05:47+00:00," Tu non fai un cazzo da quando sei nata Si...qualche inciucio con Alemanno o gli Spada, un pò di ""recruiting"" tra gli ndranghetisti e strilli, strilli molte ovvietà e diventi rossa che pari un nano dei giardinetti Poi passa Draghi (che abbiamo scoperto essere un coglione) e firmi",Lucawooly, 
2022-04-09 08:05:35+00:00,#coffeebreakla7 in studio c'è cicciobello il nano presunto esperto militare che è il pupazzo ventriloquo degli USA,GiudittaSatti, 
2022-04-09 08:02:39+00:00, era glimo nana full batre😆,waveyjaem, 
2022-04-09 08:02:14+00:00, ma che capelli è pelato,kbmlvr, 
2022-04-09 08:00:30+00:00," Quella pagliacciata, di dare la busta a quel nano è semplicemente ridicolo, 1.i russi lasciano bucha lastricato di cadaveri per l occidente 2.i russi lanciano un missile sulla folla nel donbass con la scritta ""per i bambini"" 3.lanciate l atomica facciamo prima.! #ridicolibuffoni",Italyfirst10_, 
2022-04-09 07:59:33+00:00, Photoshoppalo pelato con la cappella viola melanzana 🍆,gabibbiano, 
2022-04-09 07:57:34+00:00, non farti pelato,chiamatemifra, 
2022-04-09 07:56:40+00:00,È da ieri che cerco in tutti i modi di ignorare quella scema in culo che dice di essere grassa ma voi continuate a rt e citarla dandole quello che vuole cioè attenzione.,Snupina92, 
2022-04-09 07:53:34+00:00," (2) All'appuntamento mi parla una psichiatria che dopo due mesi deve andare in pensione. Io gli parlo di ansia e depressione e lei invece, mi guarda, vede che sono grassa, e mi dice che mi ridará appuntamento solo se dico di avere un disturbo alimentare.",15power_less, 
2022-04-09 07:52:29+00:00, 🤣🤣🤣🤣🤣🤣🤣Ci dovevi abbandonare anche un nano da giardino 5%🤣🤣🤣,Giovann93171928, 
2022-04-09 07:49:11+00:00,""" Cara... Stasera facciamo l'amore con la posizione a SPEGNI MOZZICONE ???"" Disse Il nano alla sua ragazza nana.",Catapultato, 
2022-04-09 07:47:25+00:00, non era la versione pelata?,H0RIZVN, 
2022-04-09 07:41:40+00:00, Dennis Smith Jr più stupido e più nano,fra_sempru, 
2022-04-09 07:34:37+00:00,nana nono 💗💗💗 ,moomontee_, 
2022-04-09 07:31:56+00:00, Le battute sono battute. Ha solo scherzato sul fatto che è pelata. Quante battute su uomini pelati hai sentito nella tua vita? Dai su era una battuta come un’altra,dansti89, 
2022-04-09 07:28:58+00:00,La nana ha quella di POLLON ma solo perché è la mia degna erede 💖,LaSari81, 
2022-04-09 07:25:06+00:00," Sto qui pelato! 69 anni in buona forma, guarito senza quelli che chiamano vaccini, e che pertanto dovrebbero essere somministrati prima e funzionare. Amici di famiglia “plurivaccinati”tutti in quarantena 🤮🤮",GBruttini, 
2022-04-09 07:21:04+00:00, Ma a me blocca sempre non capisco perché. Forse perché una volta dissi che è un ciccione,ilragazzotopo, 
2022-04-09 07:20:30+00:00,Quanto è drip Alexis pelato? ,soldatagranata, 
2022-04-09 07:06:44+00:00," Sei andato nei nidi dei serpenti Giorgio , quel pelato venduto che fa vedere che non sai chi sei e che non sei un giornalista. Ha voluto togliere il collegamento perché non era in grado di risponderti. La Setta lo sai come sono, dalla maga circe Merlina e tutti gli altri .",Chiara98315957, 
2022-04-09 07:05:56+00:00,Guarda South Park 07x05 Culo grasso zucca vuota ,lovelyanimehd, 
2022-04-09 07:05:33+00:00," Grazie mille nana, davvero❤️ non sono parole scontate le tue ❤️ vero ho notato anche io che che non si ricordano perché mi ha detto che devo fare quello che volevo fare all'inzio ma lei mi disse che dovevo partire da un altro punto. Veramente assurdo! Adesso devo solo farmi -",saturnsthoughs_, 
2022-04-09 07:04:23+00:00," Sicuro, arrivo a baita Pirlo due patatine ed esco partita del nano, stasera sarò un cadavere 🤣",Reverendo_80, 
2022-04-09 07:01:01+00:00," Boh, io ho solo notato un aumento esponenziale del suo turpiloquio per raccogliere la risata grassa",euromanit, 
2022-04-09 06:59:08+00:00,chissà se chi lavora al treno/stazione si accorge che tra oggi e domani migreranno 10.000 persone a Milano solo per un nano#LTWTMilan,liauknow, 
2022-04-09 06:49:58+00:00,"#lariachetirala7 è così scopriamo che la pelata di Tinazzi reggimicrofono della Merlino non è calvizia ma nostalgia,chissà quanti amici ha trovato dentro la feccia di Azov o Pravj Sektor o altra spazzatura. Il suo passato lo dimostra.",YahFiorito, 
2022-04-09 06:49:44+00:00,Il nano.,DolaMikel, 
2022-04-09 06:45:27+00:00,"Meno male che sono grasso, x che col vento che c'è oggi rischiavo di volar via... Buongiorno...",Danieldany1278, 
2022-04-09 06:41:17+00:00,Bastoni in panchina per mettere un nano di merda #inzaghiout,ElTrattore, 
2022-04-09 06:39:55+00:00, Banalità? Che la UE si impegni per una tregua è irrilevante visto che è un nano politico.Dovrebbe fare in modo che l'ucraina vinca la guerra dato che dall'altra parte c'è chi massacra civili e spara missili su stazioni con gente in fuga. Lei tratterebbe una tregua con quel paese?,grao_green, 
2022-04-09 06:35:34+00:00,l’ho sognato pelato,umezzdmemt, 
2022-04-09 06:29:39+00:00," Credo che i valori siano drogati dalle azioni interne che lo stato fa per salvare il salvabile. Penso che sia piuttosto evidente. La Russia è un nano economico, basata su una economia povera senza valore tecnologico aggiunto è destinata a impoverirsi e con essa il mercato.",paolobain, 
2022-04-09 06:29:13+00:00,"Ma io posso svegliarmi alle 8 dopo essere andato a letto alle 3? Il mio corpo: ""certo, stronzo. E più tardi andiamo anche in palestra, ciccione pigrone""",luk_nard, 
2022-04-09 06:23:33+00:00,"☕️Ai regimi cinese e russo va dato atto - rispetto al 1° il 2° è il settimo nano in giardino! - d'aver riconosciuto da subito la minaccia esistenziale dell'ingerenza occidentale. In occidente pochi possono dire altrettanto, almeno fino a quel 6 gen, dell'ingerenza sinorussa!🐍 ",larcisiciliano, 
2022-04-09 06:20:35+00:00,ma jimin è pelato,jeongoogie, 
2022-04-09 06:07:19+00:00," Scarponi ha ragione nella stagione del nostro ritorno in Champions è stato fatto un mercato dove sono arrivati messias e ballo toure,con kjiaer rotto da metà stagione,Ibra non ha praticamente mai giocato il 4 posto è grasso che cola,da tt gli addetti eravamo da Sesto posto",Peabody_098765, 
2022-04-09 05:49:48+00:00,"Dentro la scatola delle brioche, essendo nana ci sta 🥰 Chicco ❤️ #gatto #cats #animali ",mewluna, 
2022-04-09 05:45:51+00:00,Vi immaginate per un nano secondo se questa signora fosse nata in Italia e avesse fatto un discorso sacrosanto come questo a Montecitorio che fine gli avrebbe fatto fare il REGIME DEMOCRATICO ITALIANO? ,DomPer888, 
2022-04-09 05:41:44+00:00," Ma il tuo amico, quello pelato che fa o faceva il giornalista che dopo la vicenda Dzeko venne subissato di merda che fine ha fatto? Ora io coi nomi ci litigo . A me piaceva un sacco ed era simpaticissimo",lukakuinfame, 
2022-04-09 05:34:55+00:00, Cambia foto profilo che con la faccia che ti ritrovi sei poco credibile. Somigli al Monaco grasso che si auto flagellava nel Nome della Rosa,NarrazioneLa, 
2022-04-09 05:29:20+00:00," Detto che Bucchino è un coglione, morale ad orologeria, pelato deficente",Charlito0374, 
2022-04-09 05:01:32+00:00," Noi scegliamo Giuseppe Conte, come presidente, e tutti voi compreso il nano in fame scomparirete pezzi di cacca 🤬🐛",ErminiaAscia, 
2022-04-09 04:37:05+00:00,io direi che dobbiamo iniziare tutte insieme a ringraziare quel cane nano ,marieleserie, 
2022-04-09 04:21:17+00:00, Per aver definito soldato Jane 2 sua altezzosa altezza? L'hanno decapitato insieme a Gervais per avere dato a Scorsese del nano insieme ad altri 100000 comici che han preso per il culo l'aristocrazia di Hollywood.,CristoforoNolan, 
2022-04-09 03:16:21+00:00," Quindi riepilogando: Voi è grasso che cola se arrivate al 2%; Ammesso e nn concesso che di questo 2% lo 0,5% abbia amici o conoscenti in FR; Che di questo 0,5% riusciate a convincerne lo 0,02 % Mi fermo è già esilarante così. 🤣🤣🤣",sandrino001, 
2022-04-09 03:05:56+00:00, Non è un culone è una meraviglia è la perfezione,Omar74344776, 
2022-04-09 03:02:56+00:00, JSBSJJSJS ya tranqui nana pobres,sweetieinnie, 
2022-04-09 01:28:44+00:00,"Ma io mi chiedo perché non sono nato nerd, intelligente … e invece sono destinato a fare sta vita invece di essere ciccione, che poi parliamo di quanto è bello essere ciccioni e intelligenti, non devi fa un cazzo ti stai seduto su una scrivania e fai cose da persone intelligenti",Pierluigi126, 
2022-04-09 01:13:31+00:00,"Italiano e pelato, non oso immaginare se saliva anche Fabian Aichner che nome gli davano. #SmackDown",Simonssen, 
2022-04-09 00:10:45+00:00,si ma parliamoci chiaro…jimin starebbe bene anche pelato,elebonnyy, 
2022-04-09 00:03:31+00:00,haruto going pelato la prossima settimana ,treasuriini, 
